datetime,wind_mw,solar_mw,total_demand_mw,wind_penetration,solar_penetration,renewable_score
2026-01-01 00:00:00,1355.82,4.21,3902.89,0.3473887298899021,0.001078687844136012,0.3485
2026-01-01 00:15:00,1385.88,4.21,3883.7,0.35684527641166935,0.0010840178180600974,0.3579
2026-01-01 00:30:00,1393.86,4.23,3851.78,0.361874250346593,0.0010981935624568382,0.363
2026-01-01 00:45:00,1398.54,4.23,3814.2,0.3666666666666667,0.0011090136857008024,0.3678
2026-01-01 01:00:00,1380.68,4.24,3787.79,0.3645080640690218,0.0011193862384134285,0.3656
2026-01-01 01:15:00,1333.04,4.19,3730.06,0.35737762931427375,0.0011233063275121581,0.3585
2026-01-01 01:30:00,1347.03,4.24,3690.45,0.3650042677722229,0.0011489113793710795,0.3662
2026-01-01 01:45:00,1435.25,4.23,3657.54,0.39240855875807235,0.0011565150346954513,0.3936
2026-01-01 02:00:00,1472.43,4.19,3699.52,0.3980056872242886,0.0011325793616469165,0.3991
2026-01-01 02:15:00,1508.47,4.23,3675.6,0.41040102296223746,0.001150832517140059,0.4116
2026-01-01 02:30:00,1531.47,4.23,3603.9,0.42494797302921833,0.0011737284608340965,0.4261
2026-01-01 02:45:00,1531.45,4.21,3552.56,0.4310835003490441,0.0011850609138198932,0.4323
2026-01-01 03:00:00,1580.37,4.19,3536.91,0.44682222618047956,0.001184649878000854,0.448
2026-01-01 03:15:00,1542.64,4.21,3487.63,0.4423175623560986,0.0012071234620644965,0.4435
2026-01-01 03:30:00,1546.78,4.22,3460.04,0.447041074669657,0.001219639079317002,0.4483
2026-01-01 03:45:00,1476.08,4.21,3419.67,0.4316439890398781,0.0012311129436466091,0.4329
2026-01-01 04:00:00,1429.94,4.21,3384.51,0.42249542769854426,0.001243902366960062,0.4237
2026-01-01 04:15:00,1387.58,4.21,3358.84,0.41311286039227824,0.0012534089149825534,0.4144
2026-01-01 04:30:00,1393.02,4.23,3352.83,0.41547588156870463,0.0012616207800574442,0.4167
2026-01-01 04:45:00,1353.08,4.21,3327.38,0.4066502773954282,0.001265259753920502,0.4079
2026-01-01 05:00:00,1273.42,4.22,3330.14,0.3823923318539161,0.0012672139910033812,0.3837
2026-01-01 05:15:00,1268.62,4.22,3332.88,0.3806377667362761,0.0012661721994191208,0.3819
2026-01-01 05:30:00,1169.09,4.19,3314.68,0.3527007131910169,0.0012640737567427326,0.354
2026-01-01 05:45:00,1111.92,4.22,3302.63,0.33667713307273295,0.0012777695351886224,0.338
2026-01-01 06:00:00,1086.64,4.2,3334.99,0.32583006245895796,0.001259374091076735,0.3271
2026-01-01 06:15:00,1118.35,4.19,3345.24,0.3343108416735421,0.0012525259772094082,0.3356
2026-01-01 06:30:00,1156.59,4.19,3376.36,0.3425552962361833,0.0012409814119347465,0.3438
2026-01-01 06:45:00,1144.38,4.19,3390.01,0.33757422544476273,0.001235984554617833,0.3388
2026-01-01 07:00:00,1127.2,4.19,3430.6,0.3285722614119979,0.0012213606949221711,0.3298
2026-01-01 07:15:00,1123.41,4.18,3453.68,0.3252791225591254,0.0012103032128048922,0.3265
2026-01-01 07:30:00,1111.62,4.17,3474.65,0.3199228699293454,0.0012001208754838617,0.3211
2026-01-01 07:45:00,1132.29,4.14,3482.52,0.32513524689018297,0.0011887943213535026,0.3263
2026-01-01 08:00:00,1121.7,4.15,3469.63,0.3232909560961832,0.0011960929551566018,0.3245
2026-01-01 08:15:00,1151.43,4.07,3479.07,0.3309591356310738,0.00116985286297775,0.3321
2026-01-01 08:30:00,1150.21,4.11,3499.45,0.32868307876952096,0.0011744702739001844,0.3299
2026-01-01 08:45:00,1158.24,11.09,3539.58,0.3272252640143746,0.0031331400900671833,0.3304
2026-01-01 09:00:00,1111.38,26.1,3605.58,0.3082388963772819,0.007238779891168689,0.3155
2026-01-01 09:15:00,1070.18,43.32,3656.83,0.2926523792465059,0.011846325916162359,0.3045
2026-01-01 09:30:00,1012.69,68.95,3690.5,0.2744045522286953,0.018683105270288578,0.2931
2026-01-01 09:45:00,999.31,75.88,3749.04,0.2665509036980133,0.020239848067772015,0.2868
2026-01-01 10:00:00,999.57,97.67,3794.7,0.2634121274409044,0.02573853005507682,0.2892
2026-01-01 10:15:00,1034.29,124.88,3843.56,0.2690968789351539,0.03249071173599476,0.3016
2026-01-01 10:30:00,1015.9,167.1,3883.46,0.2615966174493879,0.04302863940918665,0.3046
2026-01-01 10:45:00,1010.8,174.27,3911.87,0.25839304475864483,0.04454902642470226,0.3029
2026-01-01 11:00:00,971.43,190.75,3970.97,0.24463292344187945,0.048036122156551175,0.2927
2026-01-01 11:15:00,953.16,207.81,4021.69,0.2370048412483309,0.051672306915749346,0.2887
2026-01-01 11:30:00,946.72,214.61,4038.71,0.2344114828744822,0.053138254541672966,0.2875
2026-01-01 11:45:00,954.15,233.11,4061.24,0.23494056002600192,0.05739872551240508,0.2923
2026-01-01 12:00:00,989.7,258.67,4114.0,0.2405687894992708,0.06287554691298007,0.3034
2026-01-01 12:15:00,980.9,257.63,4147.88,0.23648225117409374,0.062111247191336295,0.2986
2026-01-01 12:30:00,925.75,283.41,4157.24,0.22268379982873254,0.06817263376663364,0.2909
2026-01-01 12:45:00,990.51,253.88,4163.78,0.23788720825788107,0.06097344240089534,0.2989
2026-01-01 13:00:00,1003.83,266.98,4184.63,0.2398850077545685,0.06380014481567069,0.3037
2026-01-01 13:15:00,1076.59,223.95,4183.82,0.25732225573757955,0.05352763742226004,0.3108
2026-01-01 13:30:00,1142.6,215.86,4187.85,0.2728368972145611,0.05154434853206299,0.3244
2026-01-01 13:45:00,1146.15,224.91,4191.37,0.2734547415284263,0.05366025905610815,0.3271
2026-01-01 14:00:00,1185.28,178.64,4188.87,0.2829593661297677,0.04264634615063251,0.3256
2026-01-01 14:15:00,1239.72,155.06,4213.97,0.294192886992551,0.036796654935844345,0.331
2026-01-01 14:30:00,1291.1,132.16,4224.33,0.3056342662623422,0.03128543461329962,0.3369
2026-01-01 14:45:00,1297.4,104.1,4212.03,0.3080224974655926,0.024714923682879752,0.3327
2026-01-01 15:00:00,1332.55,91.93,4241.6,0.31416210863824967,0.021673425122595246,0.3358
2026-01-01 15:15:00,1350.95,66.61,4260.88,0.31705891740673287,0.015632920898969227,0.3327
2026-01-01 15:30:00,1410.41,43.81,4296.88,0.32824049077470163,0.010195769954013145,0.3384
2026-01-01 15:45:00,1338.63,33.16,4324.5,0.309545612209504,0.007667938489998843,0.3172
2026-01-01 16:00:00,1293.48,17.24,4405.63,0.29359705649362294,0.00391317473323906,0.2975
2026-01-01 16:15:00,1280.11,7.47,4480.07,0.2857343746861098,0.00166738466140038,0.2874
2026-01-01 16:30:00,1202.13,4.62,4541.45,0.2647018022878156,0.0010172962379856655,0.2657
2026-01-01 16:45:00,1225.32,3.6,4628.24,0.2647485869358547,0.0007778334744957047,0.2655
2026-01-01 17:00:00,1189.16,3.98,4699.59,0.25303483920937786,0.0008468823876125363,0.2539
2026-01-01 17:15:00,1249.72,4.16,4747.49,0.26323804789478233,0.0008762525039547214,0.2641
2026-01-01 17:30:00,1260.39,4.22,4763.62,0.2645865959081539,0.0008858809056977677,0.2655
2026-01-01 17:45:00,1219.3,4.2,4751.84,0.25659533991043465,0.0008838681437085424,0.2575
2026-01-01 18:00:00,1216.71,4.2,4747.19,0.25630109601680157,0.0008847339162746805,0.2572
2026-01-01 18:15:00,1184.79,4.18,4731.52,0.25040367577438116,0.0008834370350331393,0.2513
2026-01-01 18:30:00,1303.5,4.17,4699.14,0.2773911822163204,0.0008873964172167673,0.2783
2026-01-01 18:45:00,1278.03,4.16,4650.66,0.2748061565455226,0.0008944966950927396,0.2757
2026-01-01 19:00:00,1300.75,4.16,4625.2,0.28123108189916113,0.0008994205655971635,0.2821
2026-01-01 19:15:00,1257.52,4.19,4560.34,0.2757513694154383,0.000918791142765671,0.2767
2026-01-01 19:30:00,1289.08,4.17,4516.41,0.2854213855695121,0.0009232997004257807,0.2863
2026-01-01 19:45:00,1286.17,4.13,4479.49,0.2871242038714229,0.0009219799575398092,0.288
2026-01-01 20:00:00,1304.43,4.14,4450.07,0.2931257261121735,0.0009303224443660437,0.2941
2026-01-01 20:15:00,1335.3,4.16,4401.65,0.3033635114104938,0.0009451001329047063,0.3043
2026-01-01 20:30:00,1329.66,4.16,4355.71,0.305268257069456,0.0009550681748784929,0.3062
2026-01-01 20:45:00,1330.82,4.11,4302.08,0.3093433873847069,0.0009553518298125559,0.3103
2026-01-01 21:00:00,1460.79,4.16,4284.63,0.3409372571260529,0.0009709123074804593,0.3419
2026-01-01 21:15:00,1521.06,4.14,4223.73,0.36012245100894236,0.0009801762896776073,0.3611
2026-01-01 21:30:00,1515.5,4.15,4155.26,0.3647184532375832,0.00099873413456679,0.3657
2026-01-01 21:45:00,1564.75,4.13,4112.34,0.38050112587966944,0.0010042943920006613,0.3815
2026-01-01 22:00:00,1603.72,4.14,4081.36,0.39293764823490207,0.0010143677597663522,0.394
2026-01-01 22:15:00,1653.34,4.11,4008.6,0.41244823629197225,0.0010252956144289778,0.4135
2026-01-01 22:30:00,1645.13,4.12,3947.42,0.41676082099193906,0.0010437196953959802,0.4178
2026-01-01 22:45:00,1613.26,4.12,3866.96,0.41719076483852946,0.0010654364151685045,0.4183
2026-01-01 23:00:00,1571.6,4.14,3937.22,0.3991648929955654,0.0010515033449997714,0.4002
2026-01-01 23:15:00,1527.36,4.14,3903.28,0.39130167448914754,0.0010606464306941853,0.3924
2026-01-01 23:30:00,1479.87,4.14,3845.08,0.3848736567249576,0.0010767006148116555,0.386
2026-01-01 23:45:00,1478.63,4.14,3796.09,0.38951394724571864,0.0010905958499403332,0.3906
2026-01-02 00:00:00,1543.32,4.12,3761.2,0.4103264915452515,0.0010953950866744657,0.4114
2026-01-02 00:15:00,1584.75,4.14,3715.66,0.42650565444631644,0.0011142031294574853,0.4276
2026-01-02 00:30:00,1584.52,4.07,3660.58,0.4328603663900256,0.0011118456638019112,0.434
2026-01-02 00:45:00,1550.73,4.13,3600.68,0.4306769832364998,0.0011470055656153837,0.4318
2026-01-02 01:00:00,1527.96,4.11,3576.96,0.4271672034353194,0.0011490203972088031,0.4283
2026-01-02 01:15:00,1547.77,4.13,3543.71,0.43676542380725286,0.00116544525370304,0.4379
2026-01-02 01:30:00,1563.78,4.12,3495.83,0.44732724417377273,0.0011785470117253987,0.4485
2026-01-02 01:45:00,1517.94,4.09,3451.22,0.4398270756428162,0.0011850881717189864,0.441
2026-01-02 02:00:00,1537.12,4.12,3515.52,0.4372383032951028,0.0011719461132350265,0.4384
2026-01-02 02:15:00,1505.03,4.13,3506.55,0.429205344284268,0.001177795839215183,0.4304
2026-01-02 02:30:00,1513.67,4.14,3479.65,0.435006394321268,0.0011897748336758007,0.4362
2026-01-02 02:45:00,1520.94,4.11,3461.57,0.43937866343884424,0.00118732251550597,0.4406
2026-01-02 03:00:00,1459.08,4.15,3466.03,0.4209657735218679,0.0011973352798446638,0.4222
2026-01-02 03:15:00,1433.3,4.13,3458.95,0.4143743043409127,0.0011940039607395308,0.4156
2026-01-02 03:30:00,1390.01,4.15,3425.39,0.4057961283240741,0.0012115408756375188,0.407
2026-01-02 03:45:00,1384.74,4.14,3415.46,0.4054329431467504,0.0012121354078220795,0.4066
2026-01-02 04:00:00,1391.17,4.12,3397.06,0.40952176293618603,0.0012128134327918849,0.4107
2026-01-02 04:15:00,1377.19,4.1,3384.51,0.4069097151434033,0.0012114013549967349,0.4081
2026-01-02 04:30:00,1361.34,4.12,3362.69,0.40483660402832256,0.0012252095792356715,0.4061
2026-01-02 04:45:00,1396.57,4.14,3353.29,0.416477548914648,0.0012346083995121208,0.4177
2026-01-02 05:00:00,1478.7,4.12,3377.75,0.4377766264525202,0.0012197468729183629,0.439
2026-01-02 05:15:00,1538.0,4.1,3382.78,0.45465563826202116,0.0012120208822329562,0.4559
2026-01-02 05:30:00,1513.25,4.11,3402.49,0.44474781703987376,0.0012079388918115853,0.446
2026-01-02 05:45:00,1621.5,4.1,3437.43,0.4717186968170988,0.001192751561486343,0.4729
2026-01-02 06:00:00,1568.28,4.13,3527.28,0.4446145471865006,0.0011708738744868566,0.4458
2026-01-02 06:15:00,1506.95,4.12,3580.45,0.4208828499210993,0.0011506933486014328,0.422
2026-01-02 06:30:00,1429.65,4.15,3638.07,0.39296934913291937,0.0011407147196178195,0.3941
2026-01-02 06:45:00,1401.03,4.14,3692.0,0.3794772481040087,0.0011213434452871072,0.3806
2026-01-02 07:00:00,1380.9,4.15,3809.71,0.3624685343503836,0.0010893217593990095,0.3636
2026-01-02 07:15:00,1355.6,4.11,3889.82,0.3484994164254387,0.0010566041616321578,0.3496
2026-01-02 07:30:00,1275.02,4.16,3947.32,0.3230090289107546,0.0010538795942563561,0.3241
2026-01-02 07:45:00,1275.03,4.1,3984.91,0.3199645663264666,0.0010288814552900818,0.321
2026-01-02 08:00:00,1339.62,4.14,4034.37,0.3320518445259111,0.001026182526639847,0.3331
2026-01-02 08:15:00,1385.37,3.78,4105.92,0.33740793780687395,0.000920621931260229,0.3383
2026-01-02 08:30:00,1310.26,5.18,4175.19,0.31382044888975114,0.0012406621016049569,0.3151
2026-01-02 08:45:00,1283.94,13.68,4261.04,0.30132080431068475,0.003210483825544937,0.3045
2026-01-02 09:00:00,1266.34,29.36,4370.22,0.2897657326175799,0.006718197253227526,0.2965
2026-01-02 09:15:00,1205.5,47.34,4457.68,0.2704321530482224,0.010619874015182785,0.2811
2026-01-02 09:30:00,1112.09,71.89,4497.31,0.2472789289597559,0.01598511109974629,0.2633
2026-01-02 09:45:00,1185.57,92.28,4514.45,0.26261670856915015,0.020441028253718616,0.2831
2026-01-02 10:00:00,1164.49,120.85,4522.89,0.25746591228174903,0.026719641645054377,0.2842
2026-01-02 10:15:00,1080.74,169.65,4533.74,0.23837714557958772,0.037419437374000275,0.2758
2026-01-02 10:30:00,1047.13,176.48,4550.62,0.2301071062844184,0.03878152867081848,0.2689
2026-01-02 10:45:00,1111.13,202.19,4538.03,0.2448485355980459,0.04455457544352946,0.2894
2026-01-02 11:00:00,1122.59,254.81,4543.17,0.24709398943909205,0.05608638901912101,0.3032
2026-01-02 11:15:00,1067.03,275.58,4512.46,0.23646303789950493,0.06107090145951432,0.2975
2026-01-02 11:30:00,1069.29,285.23,4512.31,0.23697175061110604,0.06321152580385656,0.3002
2026-01-02 11:45:00,1044.7,314.85,4496.56,0.23233316135000978,0.07002019321436831,0.3024
2026-01-02 12:00:00,1033.77,317.67,4507.09,0.2293652889114706,0.07048228457829775,0.2998
2026-01-02 12:15:00,1067.56,312.08,4494.59,0.2375211087106944,0.06943458691449053,0.307
2026-01-02 12:30:00,1139.59,311.63,4497.36,0.25339087820410194,0.06929176227831439,0.3227
2026-01-02 12:45:00,1293.23,311.44,4499.56,0.287412547004596,0.06921565664198276,0.3566
2026-01-02 13:00:00,1303.31,317.91,4503.75,0.28938329170135996,0.07058784346378019,0.36
2026-01-02 13:15:00,1278.94,303.81,4487.49,0.28500119220321385,0.06770154362460976,0.3527
2026-01-02 13:30:00,1309.19,283.46,4487.36,0.2917506061470442,0.0631685445339799,0.3549
2026-01-02 13:45:00,1255.65,258.66,4466.1,0.2811513400953852,0.05791630281453617,0.3391
2026-01-02 14:00:00,1242.64,234.89,4470.08,0.27799055050468896,0.052547157992698115,0.3305
2026-01-02 14:15:00,1310.74,207.06,4490.48,0.29189307156473254,0.046110883469027815,0.338
2026-01-02 14:30:00,1314.16,174.45,4497.3,0.29221088208480644,0.03878994063104529,0.331
2026-01-02 14:45:00,1315.41,141.93,4533.35,0.29016290381285365,0.03130797313245172,0.3215
2026-01-02 15:00:00,1212.9,112.8,4566.19,0.26562626609930823,0.024703308447524087,0.2903
2026-01-02 15:15:00,1146.79,80.02,4622.7,0.24807796309516084,0.017310229952192443,0.2654
2026-01-02 15:30:00,1169.32,54.66,4677.24,0.25000213801301624,0.011686379146676244,0.2617
2026-01-02 15:45:00,1192.45,34.69,4755.6,0.25074648835057617,0.007294557994785095,0.258
2026-01-02 16:00:00,1161.13,17.97,4830.37,0.24038117162867442,0.003720211909232626,0.2441
2026-01-02 16:15:00,1147.68,8.11,4881.18,0.23512347424188412,0.0016614834937453645,0.2368
2026-01-02 16:30:00,1200.75,4.42,4976.99,0.24126027980767492,0.0008880869762647705,0.2421
2026-01-02 16:45:00,1283.19,3.54,5127.99,0.2502325472553574,0.0006903289592998426,0.2509
2026-01-02 17:00:00,1220.94,3.75,5217.54,0.23400683080532206,0.000718729516208788,0.2347
2026-01-02 17:15:00,1227.04,4.16,5263.43,0.2331255474091989,0.000790359138432543,0.2339
2026-01-02 17:30:00,1296.13,4.24,5281.89,0.24539132772549221,0.0008027429575398201,0.2462
2026-01-02 17:45:00,1363.83,4.2,5281.98,0.25820430974748104,0.0007951563618188635,0.259
2026-01-02 18:00:00,1363.11,4.23,5256.33,0.2593273253391625,0.0008047439943839143,0.2601
2026-01-02 18:15:00,1454.45,4.24,5234.63,0.2778515386951895,0.0008099903909158814,0.2787
2026-01-02 18:30:00,1501.28,4.22,5188.98,0.28932082991262253,0.000813261951289078,0.2901
2026-01-02 18:45:00,1492.17,4.26,5158.38,0.28927105021343913,0.0008258406709083084,0.2901
2026-01-02 19:00:00,1436.24,4.23,5095.95,0.28183949999509417,0.0008300709386866042,0.2827
2026-01-02 19:15:00,1435.05,4.22,5059.46,0.2836369889276721,0.0008340811074699671,0.2845
2026-01-02 19:30:00,1517.16,4.23,5002.12,0.30330339935867195,0.0008456414480260371,0.3041
2026-01-02 19:45:00,1538.38,4.23,4935.17,0.3117177321145979,0.0008571133314556541,0.3126
2026-01-02 20:00:00,1537.7,4.23,4896.7,0.31402781465068313,0.0008638470806869934,0.3149
2026-01-02 20:15:00,1503.08,4.21,4851.28,0.309831632064115,0.0008678122062630893,0.3107
2026-01-02 20:30:00,1497.2,4.23,4794.98,0.3122432210353328,0.000882172605516603,0.3131
2026-01-02 20:45:00,1502.85,4.26,4725.81,0.3180089762389939,0.0009014327702552577,0.3189
2026-01-02 21:00:00,1526.97,4.24,4685.82,0.32587039194847434,0.00090485763430947,0.3268
2026-01-02 21:15:00,1519.99,4.2,4616.99,0.32921665414046813,0.0009096835817274892,0.3301
2026-01-02 21:30:00,1529.75,4.23,4551.51,0.33609725124189554,0.0009293619040713962,0.337
2026-01-02 21:45:00,1483.78,4.2,4466.64,0.33219153547185354,0.0009403041212186341,0.3331
2026-01-02 22:00:00,1482.69,4.24,4388.81,0.33783417372818597,0.0009660933145886926,0.3388
2026-01-02 22:15:00,1552.81,4.24,4318.49,0.3595724431456366,0.0009818246655659735,0.3606
2026-01-02 22:30:00,1568.2,4.23,4263.69,0.36780347539337993,0.0009920983936449416,0.3688
2026-01-02 22:45:00,1561.38,4.22,4204.17,0.3713884072242559,0.0010037653092049084,0.3724
2026-01-02 23:00:00,1548.27,4.24,4280.76,0.36168110335547893,0.0009904783262785113,0.3627
2026-01-02 23:15:00,1624.12,4.26,4271.26,0.3802437688176322,0.0009973637755603731,0.3812
2026-01-02 23:30:00,1632.87,4.24,4206.89,0.38814183399138075,0.0010078704220932804,0.3891
2026-01-02 23:45:00,1622.8,4.22,4150.22,0.39101541605023343,0.001016813566509727,0.392
2026-01-03 00:00:00,1659.52,4.22,4133.55,0.4014757290948458,0.001020914226270397,0.4025
2026-01-03 00:15:00,1657.1,4.23,4072.02,0.4069479030063703,0.0010387964695654738,0.408
2026-01-03 00:30:00,1620.25,4.23,3993.97,0.40567405363585607,0.0010590965881065709,0.4067
2026-01-03 00:45:00,1661.46,4.23,3951.87,0.4204237487569176,0.0010703793394013469,0.4215
2026-01-03 01:00:00,1614.56,4.23,3934.18,0.4103930170963199,0.0010751922891174275,0.4115
2026-01-03 01:15:00,1561.05,4.22,3878.38,0.40250052857120755,0.0010880831687457133,0.4036
2026-01-03 01:30:00,1470.01,4.2,3817.78,0.3850431402542839,0.0011001157740886064,0.3861
2026-01-03 01:45:00,1452.49,4.23,3781.15,0.3841397458445182,0.0011187072715972655,0.3853
2026-01-03 02:00:00,1492.9,4.22,3867.57,0.38600464891391756,0.0010911244011097406,0.3871
2026-01-03 02:15:00,1585.12,4.21,3853.94,0.41129856718059954,0.001092388568581763,0.4124
2026-01-03 02:30:00,1560.19,4.24,3789.58,0.4117052549359032,0.001118857498720175,0.4128
2026-01-03 02:45:00,1566.95,4.23,3756.55,0.4171247554271872,0.0011260331953521184,0.4183
2026-01-03 03:00:00,1715.86,4.2,3743.45,0.45836327451949405,0.0011219596895911527,0.4595
2026-01-03 03:15:00,1683.75,4.25,3691.38,0.45613022771971456,0.001151330938564981,0.4573
2026-01-03 03:30:00,1621.98,4.22,3645.59,0.44491563779799703,0.001157562973345878,0.4461
2026-01-03 03:45:00,1631.58,4.22,3625.7,0.45000413713214,0.0011639131753868217,0.4512
2026-01-03 04:00:00,1668.46,4.23,3618.52,0.4610890640372307,0.0011689862153587657,0.4623
2026-01-03 04:15:00,1565.74,4.22,3587.22,0.43647727209371046,0.0011763984366724093,0.4377
2026-01-03 04:30:00,1478.14,4.24,3549.35,0.4164537168777382,0.0011945849240001692,0.4176
2026-01-03 04:45:00,1505.46,4.21,3541.17,0.4251306771490779,0.0011888726042522668,0.4263
2026-01-03 05:00:00,1505.66,4.2,3535.94,0.4258160489148572,0.001187802960457474,0.427
2026-01-03 05:15:00,1519.7,4.21,3560.78,0.4267885126292554,0.0011823252208785714,0.428
2026-01-03 05:30:00,1485.26,4.19,3544.49,0.4190334857765151,0.0011821164680955512,0.4202
2026-01-03 05:45:00,1554.79,4.22,3555.38,0.4373062794975502,0.0011869336048467391,0.4385
2026-01-03 06:00:00,1654.04,4.21,3616.28,0.4573871492251706,0.001164179764841218,0.4586
2026-01-03 06:15:00,1656.68,4.21,3669.16,0.45151478812589263,0.0011474015851039474,0.4527
2026-01-03 06:30:00,1511.62,4.23,3669.62,0.4119282105504112,0.0011527079098108252,0.4131
2026-01-03 06:45:00,1439.3,4.23,3678.65,0.39125766245769505,0.0011498783521128675,0.3924
2026-01-03 07:00:00,1537.68,4.18,3775.0,0.40733245033112586,0.0011072847682119206,0.4084
2026-01-03 07:15:00,1529.05,4.23,3820.86,0.4001847751553315,0.0011070806048899986,0.4013
2026-01-03 07:30:00,1525.28,4.2,3883.43,0.39276618865281465,0.00108151814246684,0.3938
2026-01-03 07:45:00,1483.27,4.2,3943.77,0.3761045902778306,0.0010649708274062637,0.3772
2026-01-03 08:00:00,1447.5,4.2,3980.99,0.3636030233685591,0.0010550139538155084,0.3647
2026-01-03 08:15:00,1410.14,3.92,4059.71,0.347349933862271,0.000965586211823012,0.3483
2026-01-03 08:30:00,1366.86,4.88,4085.52,0.334562063091112,0.001194462394015939,0.3358
2026-01-03 08:45:00,1374.0,11.1,4147.46,0.3312871010208658,0.0026763368423083043,0.334
2026-01-03 09:00:00,1368.88,24.67,4267.2,0.3207911511061118,0.005781308586426697,0.3266
2026-01-03 09:15:00,1290.14,43.08,4329.09,0.29801644225460777,0.00995128306410816,0.308
2026-01-03 09:30:00,1189.55,67.93,4372.08,0.27207873597921356,0.015537227132165928,0.2876
2026-01-03 09:45:00,1157.14,97.18,4412.74,0.26222709699642405,0.022022598204290308,0.2842
2026-01-03 10:00:00,1063.12,129.02,4438.44,0.23952559908436297,0.029068771910851565,0.2686
2026-01-03 10:15:00,1060.3,163.76,4443.89,0.23859726500880982,0.036850597111989715,0.2754
2026-01-03 10:30:00,982.1,197.93,4459.72,0.22021561891777958,0.04438171006251514,0.2646
2026-01-03 10:45:00,953.25,231.95,4451.63,0.21413504716250004,0.05210451003340349,0.2662
2026-01-03 11:00:00,927.85,251.73,4447.08,0.20864252498268526,0.05660568283008176,0.2652
2026-01-03 11:15:00,1011.95,247.96,4466.05,0.22658725271772595,0.05552109806204588,0.2821
2026-01-03 11:30:00,918.52,302.04,4445.01,0.20664070497029252,0.06795035331754035,0.2746
2026-01-03 11:45:00,872.36,299.45,4434.73,0.19671096098296856,0.06752384023379102,0.2642
2026-01-03 12:00:00,856.27,327.02,4449.55,0.19243968491195737,0.07349507253542492,0.2659
2026-01-03 12:15:00,797.94,338.86,4460.9,0.1788742182070883,0.07596224977022575,0.2548
2026-01-03 12:30:00,815.9,329.73,4467.63,0.18262479211573027,0.07380423177389354,0.2564
2026-01-03 12:45:00,861.31,325.71,4459.88,0.19312403024296615,0.0730311129447429,0.2662
2026-01-03 13:00:00,910.45,322.03,4458.38,0.2042109465770078,0.0722302719821998,0.2764
2026-01-03 13:15:00,882.58,319.49,4450.51,0.19830985662317352,0.0717872783119238,0.2701
2026-01-03 13:30:00,864.31,295.19,4443.08,0.19452947054745806,0.06643814651097887,0.261
2026-01-03 13:45:00,874.14,267.46,4433.5,0.19716702379609788,0.06032705537385812,0.2575
2026-01-03 14:00:00,854.13,252.68,4440.46,0.1923516932930372,0.05690401444895349,0.2493
2026-01-03 14:15:00,871.64,216.96,4468.61,0.19505841861339435,0.04855201058047134,0.2436
2026-01-03 14:30:00,865.79,184.09,4477.71,0.1933555321805119,0.04111253296886132,0.2345
2026-01-03 14:45:00,898.57,156.14,4511.14,0.19918911849332985,0.034612093617134465,0.2338
2026-01-03 15:00:00,785.06,127.06,4556.8,0.17228318117977526,0.027883602528089888,0.2002
2026-01-03 15:15:00,760.49,88.81,4602.48,0.16523482991778346,0.019296118614312286,0.1845
2026-01-03 15:30:00,710.14,59.78,4663.28,0.1522833713609305,0.012819303151429895,0.1651
2026-01-03 15:45:00,660.75,35.08,4711.45,0.14024344946884718,0.007445690817052075,0.1477
2026-01-03 16:00:00,680.44,19.18,4783.48,0.14224790320018066,0.00400963315410538,0.1463
2026-01-03 16:15:00,718.31,8.69,4846.99,0.14819712852718903,0.0017928652627713282,0.15
2026-01-03 16:30:00,832.8,4.81,4958.18,0.1679648580729219,0.0009701140337785234,0.1689
2026-01-03 16:45:00,861.54,3.73,5078.53,0.16964357796448973,0.0007344645005542943,0.1704
2026-01-03 17:00:00,856.29,3.86,5182.33,0.16523262702298,0.0007448387115448071,0.166
2026-01-03 17:15:00,902.69,4.16,5250.0,0.1719409523809524,0.0007923809523809524,0.1727
2026-01-03 17:30:00,882.62,4.35,5275.51,0.16730515153985112,0.0008245648288032815,0.1681
2026-01-03 17:45:00,927.89,4.34,5270.7,0.1760468248999184,0.0008234200390839926,0.1769
2026-01-03 18:00:00,914.62,4.32,5253.0,0.17411383971064154,0.0008223872073101086,0.1749
2026-01-03 18:15:00,801.95,4.33,5223.17,0.15353702827976115,0.0008289984817649053,0.1544
2026-01-03 18:30:00,741.05,4.31,5183.29,0.1429690408987342,0.0008315182056184392,0.1438
2026-01-03 18:45:00,787.97,4.31,5143.24,0.1532049836289965,0.0008379931716194461,0.154
2026-01-03 19:00:00,797.34,4.33,5118.07,0.15578919397350957,0.0008460220356501573,0.1566
2026-01-03 19:15:00,776.46,4.3,5074.16,0.15302237217588724,0.000847430904819714,0.1539
2026-01-03 19:30:00,721.25,4.31,5023.28,0.1435814846076667,0.0008580051281234572,0.1444
2026-01-03 19:45:00,733.52,4.32,4976.52,0.14739617242571112,0.0008680764871838152,0.1483
2026-01-03 20:00:00,714.18,4.26,4940.69,0.14455065992806673,0.0008622277455173266,0.1454
2026-01-03 20:15:00,677.23,4.3,4882.63,0.13870188812177045,0.0008806729160309095,0.1396
2026-01-03 20:30:00,669.28,4.3,4830.29,0.13855896850913713,0.0008902157013347024,0.1394
2026-01-03 20:45:00,615.85,4.33,4777.7,0.128900935596626,0.0009062938233878226,0.1298
2026-01-03 21:00:00,604.52,4.33,4730.14,0.12780171411416996,0.0009154063093269966,0.1287
2026-01-03 21:15:00,593.86,4.27,4670.34,0.12715562464403019,0.0009142803307682094,0.1281
